Created At,Tweet,Cleaned,Slang Converted,Remove Stop Words,Stemmed,Tokenized,Sentiment,Sentiment Probabilities,Date
2025-02-13 10:30:55+00:00,"Ya jangankan honorer....gaji guru, dosen, dan nakes yg udah ASN pun jauhhhhhhhhhhhhhhh banget di bawah itu. Kek cuy 39 juta cuma buat seragaman event yg bahkan kagak krusial PER ORANG PULA  Makan siang yg katanya bergizi dan gratis aja cuma 10 rebu per kepala",ya jangankan honorergaji guru dosen dan nakes yg udah asn pun jauhhhhhhhhhhhhhhh banget di bawah itu kek cuy juta cuma buat seragaman event yg bahkan kagak krusial per orang pula makan siang yg katanya bergizi dan gratis aja cuma rebu per kepala,ya jangankan honorergaji guru dosen dan nakes yang sudah asn pun jauhhhhhhhhhhhhhhh banget di bawah itu kayak cuy juta cuma buat seragaman event yang bahkan tidak krusial per orang pula makan siang yang katanya bergizi dan gratis saja cuma rebu per kepala,ya honorergaji guru dosen nakes asn jauhhhhhhhhhhhhhhh banget kayak cuy juta seragaman event krusial orang makan siang bergizi gratis rebu kepala,ya honorergaji guru dosen nakes asn jauhhhhhhhhhhhhhhh banget kayak cuy juta seragam event krusial orang makan siang gizi gratis rebu kepala,"['ya', 'honorergaji', 'guru', 'dosen', 'nakes', 'asn', 'jauhhhhhhhhhhhhhhh', 'banget', 'kayak', 'cuy', 'juta', 'seragam', 'event', 'krusial', 'orang', 'makan', 'siang', 'gizi', 'gratis', 'rebu', 'kepala']",negatif,"[4.836650987272151e-05, 0.00045530713396146894, 0.999496340751648]",2025-02-13
2025-02-13 09:26:19+00:00,"Makan Siang Bergizi Gratis, tapi Rakyat miskin Ga Boleh Sekolah.. Pemerintah  💩💩💩",makan siang bergizi gratis tapi rakyat miskin ga boleh sekolah pemerintah,makan siang bergizi gratis tapi rakyat miskin enggak boleh sekolah pemerintah,makan siang bergizi gratis rakyat miskin sekolah pemerintah,makan siang gizi gratis rakyat miskin sekolah perintah,"['makan', 'siang', 'gizi', 'gratis', 'rakyat', 'miskin', 'sekolah', 'perintah']",netral,"[0.0006367426249198616, 0.9332135319709778, 0.06614973396062851]",2025-02-13
2025-02-13 09:05:03+00:00,"@Najiiiib6 @jokoanwar Makan siang gratis outputnya akan sangat lama, kandungan nutrisi, vitamin, dll dalam makanan bergizi gratis yg digagas oleh pemerintah akan terlihan setelah hampir 5 tahun, yaitu saat pilpres 2029",makan siang gratis outputnya akan sangat lama kandungan nutrisi vitamin dll dalam makanan bergizi gratis yg digagas oleh pemerintah akan terlihan setelah hampir tahun yaitu saat pilpres,makan siang gratis outputnya akan sangat lama kandungan nutrisi vitamin dll dalam makanan bergizi gratis yang digagas oleh pemerintah akan terlihan setelah hampir tahun yaitu saat pilpres,makan siang gratis outputnya kandungan nutrisi vitamin dll makanan bergizi gratis digagas pemerintah terlihan pilpres,makan siang gratis outputnya kandung nutrisi vitamin dll makan gizi gratis gagas perintah terlihan pilpres,"['makan', 'siang', 'gratis', 'outputnya', 'kandung', 'nutrisi', 'vitamin', 'dll', 'makan', 'gizi', 'gratis', 'gagas', 'perintah', 'terlihan', 'pilpres']",netral,"[0.004959067329764366, 0.9944992065429688, 0.0005417038919404149]",2025-02-13
2025-02-13 09:03:50+00:00,@tempodotco - Adik-adiknya dikasih makan siang bergizi gratis ditanamkan core memory agar bisa memilih presiden omon2 dan wapres otak kosong kembali pada 2029. - Bapak-ibunya kena PHK - kakaknya engga bisa bayar kuliah karena UKT naik dan beasiswa dicabut.   MENUJU INDONESIA CEMAS 2045 🔥,adikadiknya dikasih makan siang bergizi gratis ditanamkan core memory agar bisa memilih presiden omon dan wapres otak kosong kembali pada bapakibunya kena phk kakaknya engga bisa bayar kuliah karena ukt naik dan beasiswa dicabut menuju indonesia cemas,adikadiknya dikasih makan siang bergizi gratis ditanamkan core memory agar bisa memilih presiden omon dan wapres otak kosong kembali pada bapakibunya kena phk kakaknya enggak bisa bayar kuliah karena ukt naik dan beasiswa dicabut menuju indonesia cemas,adikadiknya dikasih makan siang bergizi gratis ditanamkan core memory memilih presiden omon wapres otak kosong bapakibunya kena phk kakaknya bayar kuliah ukt beasiswa dicabut indonesia cemas,adikadiknya kasih makan siang gizi gratis tanam core memory pilih presiden omon wapres otak kosong bapakibunya kena phk kakak bayar kuliah ukt beasiswa cabut indonesia cemas,"['adikadiknya', 'kasih', 'makan', 'siang', 'gizi', 'gratis', 'tanam', 'core', 'memory', 'pilih', 'presiden', 'omon', 'wapres', 'otak', 'kosong', 'bapakibunya', 'kena', 'phk', 'kakak', 'bayar', 'kuliah', 'ukt', 'beasiswa', 'cabut', 'indonesia', 'cemas']",negatif,"[2.9844080927432515e-05, 0.000162605763762258, 0.9998075366020203]",2025-02-13
2025-02-13 08:54:01+00:00,"Sertu Abdul Takim melaksanakan Komsos dengan Kepala Sekolah SMTKN Kaimana Ibu Leberina Nussy S,Th  di Jln Uttarum Pasir Lombo  Kampung Trikora Distrik Kaimana dalam rangka membicarakan tentang proses belajar-mengajar dan Program Makan siang bergizi (MBG) dari Pemerintah  #TNIAD https://t.co/JJ9YZHADz4",sertu abdul takim melaksanakan komsos dengan kepala sekolah smtkn kaimana ibu leberina nussy sth di jln uttarum pasir lombo kampung trikora distrik kaimana dalam rangka membicarakan tentang proses belajarmengajar dan program makan siang bergizi mbg dari pemerintah,sertu abdul takim melaksanakan komsos dengan kepala sekolah smtkn kaimana ibu leberina nussy sth di jalan uttarum pasir lombo kampung trikora distrik kaimana dalam rangka membicarakan tentang proses belajarmengajar dan program makan siang bergizi makan bergizi gratis dari pemerintah,sertu abdul takim melaksanakan komsos kepala sekolah smtkn kaimana leberina nussy sth jalan uttarum pasir lombo kampung trikora distrik kaimana rangka membicarakan proses belajarmengajar program makan siang bergizi makan bergizi gratis pemerintah,sertu abdul takim laksana komsos kepala sekolah smtkn kaimana leberina nussy sth jalan uttarum pasir lombo kampung trikora distrik kaimana rangka bicara proses belajarmengajar program makan siang gizi makan gizi gratis perintah,"['sertu', 'abdul', 'takim', 'laksana', 'komsos', 'kepala', 'sekolah', 'smtkn', 'kaimana', 'leberina', 'nussy', 'sth', 'jalan', 'uttarum', 'pasir', 'lombo', 'kampung', 'trikora', 'distrik', 'kaimana', 'rangka', 'bicara', 'proses', 'belajarmengajar', 'program', 'makan', 'siang', 'gizi', 'makan', 'gizi', 'gratis', 'perintah']",netral,"[0.00024054473033174872, 0.999421238899231, 0.00033826331491582096]",2025-02-13
2025-02-13 08:51:46+00:00,"@um_fess konsepnya emang gapapa bodoh, gapapa sakit yang penting makan siang bergizi gratis🧘🏻‍♀️",konsepnya emang gapapa bodoh gapapa sakit yang penting makan siang bergizi gratis,konsepnya memang gapapa bodoh gapapa sakit yang penting makan siang bergizi gratis,konsepnya gapapa bodoh gapapa sakit makan siang bergizi gratis,konsep gapapa bodoh gapapa sakit makan siang gizi gratis,"['konsep', 'gapapa', 'bodoh', 'gapapa', 'sakit', 'makan', 'siang', 'gizi', 'gratis']",negatif,"[4.406618609209545e-05, 0.0004443561192601919, 0.9995115995407104]",2025-02-13
2025-02-13 08:47:26+00:00,makan siang bergizi gratis  mas nanang 128 - 0 mas prab https://t.co/QdsP5s9oPX,makan siang bergizi gratis mas nanang mas prab,makan siang bergizi gratis mas nanang mas prab,makan siang bergizi gratis mas nanang mas prab,makan siang gizi gratis mas nanang mas prab,"['makan', 'siang', 'gizi', 'gratis', 'mas', 'nanang', 'mas', 'prab']",netral,"[0.0010855213040485978, 0.9987819790840149, 0.00013252926873974502]",2025-02-13
2025-02-13 08:11:22+00:00,"Sertu Abdul Takim melaksanakan Komsos dengan Kepala Sekolah SMTKN Kaimana Ibu Leberina Nussy S,Th  di Jln Uttarum Pasir Lombo  Kampung Trikora Distrik Kaimana dalam rangka membicarakan tentang proses belajar-mengajar dan Program Makan siang bergizi (MBG) dari Pemerintah  #TNIAD https://t.co/yKt9bm2RPL",sertu abdul takim melaksanakan komsos dengan kepala sekolah smtkn kaimana ibu leberina nussy sth di jln uttarum pasir lombo kampung trikora distrik kaimana dalam rangka membicarakan tentang proses belajarmengajar dan program makan siang bergizi mbg dari pemerintah,sertu abdul takim melaksanakan komsos dengan kepala sekolah smtkn kaimana ibu leberina nussy sth di jalan uttarum pasir lombo kampung trikora distrik kaimana dalam rangka membicarakan tentang proses belajarmengajar dan program makan siang bergizi makan bergizi gratis dari pemerintah,sertu abdul takim melaksanakan komsos kepala sekolah smtkn kaimana leberina nussy sth jalan uttarum pasir lombo kampung trikora distrik kaimana rangka membicarakan proses belajarmengajar program makan siang bergizi makan bergizi gratis pemerintah,sertu abdul takim laksana komsos kepala sekolah smtkn kaimana leberina nussy sth jalan uttarum pasir lombo kampung trikora distrik kaimana rangka bicara proses belajarmengajar program makan siang gizi makan gizi gratis perintah,"['sertu', 'abdul', 'takim', 'laksana', 'komsos', 'kepala', 'sekolah', 'smtkn', 'kaimana', 'leberina', 'nussy', 'sth', 'jalan', 'uttarum', 'pasir', 'lombo', 'kampung', 'trikora', 'distrik', 'kaimana', 'rangka', 'bicara', 'proses', 'belajarmengajar', 'program', 'makan', 'siang', 'gizi', 'makan', 'gizi', 'gratis', 'perintah']",netral,"[0.00024054473033174872, 0.999421238899231, 0.00033826331491582096]",2025-02-13
2025-02-13 08:10:44+00:00,Dari awal kampanye aja kaga paham sama isu stunting sok-sok an bikin program Makan Siang Gratis Bergizi ya gini akhirnya jadi kacau.,dari awal kampanye aja kaga paham sama isu stunting soksok an bikin program makan siang gratis bergizi ya gini akhirnya jadi kacau,dari awal kampanye saja kagak paham sama isu stunting soksok an bikin program makan siang gratis bergizi ya begini akhirnya jadi kacau,kampanye kagak paham isu stunting soksok an bikin program makan siang gratis bergizi ya kacau,kampanye kagak paham isu stunting soksok an bikin program makan siang gratis gizi ya kacau,"['kampanye', 'kagak', 'paham', 'isu', 'stunting', 'soksok', 'an', 'bikin', 'program', 'makan', 'siang', 'gratis', 'gizi', 'ya', 'kacau']",negatif,"[3.509966700221412e-05, 0.00013113229942973703, 0.9998337030410767]",2025-02-13
2025-02-13 07:37:18+00:00,"HEH SI ANJING YAA, BARU 100 HARIAN KERJA LU UDH BIKIN SEKEDER INI?? DIPIKIR DENGAN MAKAN SIANG GRATIS YG GA BERGIZI ITU BAKAL BIKIN INDONESIA EMAS TERWUJUD?? EMANG DASARNYA NEGARA INI MAU DIBUAT TOLOL!!  #savekipkuliah  #kipk",heh si anjing yaa baru harian kerja lu udh bikin sekeder ini dipikir dengan makan siang gratis yg ga bergizi itu bakal bikin indonesia emas terwujud emang dasarnya negara ini mau dibuat tolol,heh si anjing ya baru harian kerja lu sudah bikin sekeder ini dipikir dengan makan siang gratis yang enggak bergizi itu bakal bikin indonesia emas terwujud memang dasarnya negara ini mau dibuat tolol,heh si anjing ya harian kerja lu bikin sekeder dipikir makan siang gratis bergizi bikin indonesia emas terwujud dasarnya negara tolol,heh si anjing ya hari kerja lu bikin keder pikir makan siang gratis gizi bikin indonesia emas wujud dasar negara tolol,"['heh', 'si', 'anjing', 'ya', 'hari', 'kerja', 'lu', 'bikin', 'keder', 'pikir', 'makan', 'siang', 'gratis', 'gizi', 'bikin', 'indonesia', 'emas', 'wujud', 'dasar', 'negara', 'tolol']",negatif,"[6.919234147062525e-05, 0.000244984810706228, 0.9996858835220337]",2025-02-13
2025-02-13 07:31:16+00:00,BISA BISANYA LEBIH MENTINGIN MAKAN SIANG GRATIS YG BERGIZI AJA NGGA DRPD SUBSIDI BIAYA PENDIDIKAN,bisa bisanya lebih mentingin makan siang gratis yg bergizi aja ngga drpd subsidi biaya pendidikan,bisa bisanya lebih mentingin makan siang gratis yang bergizi saja enggak daripada subsidi biaya pendidikan,bisanya mentingin makan siang gratis bergizi subsidi biaya pendidikan,bisa mentingin makan siang gratis gizi subsidi biaya didik,"['bisa', 'mentingin', 'makan', 'siang', 'gratis', 'gizi', 'subsidi', 'biaya', 'didik']",netral,"[0.00037571226130239666, 0.999483585357666, 0.00014076786465011537]",2025-02-13
2025-02-13 07:30:47+00:00,"terlebih anak itu juga jadi punya chance untuk bikin keluarganya makan bergizi 3X SEHARI, ga cuma makan bergizi gratis di siang hari yang sorenya udah jadi tai",terlebih anak itu juga jadi punya chance untuk bikin keluarganya makan bergizi x sehari ga cuma makan bergizi gratis di siang hari yang sorenya udah jadi tai,terlebih anak itu juga jadi punya chance untuk bikin keluarganya makan bergizi kali sehari enggak cuma makan bergizi gratis di siang hari yang sorenya sudah jadi tahi,anak chance bikin keluarganya makan bergizi kali sehari makan bergizi gratis siang sorenya tahi,anak chance bikin keluarga makan gizi kali hari makan gizi gratis siang sore tahi,"['anak', 'chance', 'bikin', 'keluarga', 'makan', 'gizi', 'kali', 'hari', 'makan', 'gizi', 'gratis', 'siang', 'sore', 'tahi']",netral,"[0.0005232719122432172, 0.9992308616638184, 0.00024584439233876765]",2025-02-13
2025-02-13 07:29:54+00:00,untung gue home schooling.. jadi gue bebas dari kampanye makan siang gratis yg ga bergizi itu.. iya kan Ndut @prabowo ..,untung gue home schooling jadi gue bebas dari kampanye makan siang gratis yg ga bergizi itu iya kan ndut,untung gue home schooling jadi gue bebas dari kampanye makan siang gratis yang enggak bergizi itu iya kan gendut,untung gue home schooling gue bebas kampanye makan siang gratis bergizi iya gendut,untung gue home schooling gue bebas kampanye makan siang gratis gizi iya gendut,"['untung', 'gue', 'home', 'schooling', 'gue', 'bebas', 'kampanye', 'makan', 'siang', 'gratis', 'gizi', 'iya', 'gendut']",positif,"[0.9891114830970764, 0.007018707692623138, 0.003869901178404689]",2025-02-13
2025-02-13 07:22:39+00:00,"@ARSIPAJA Makan Bergizi Gratis yang membawa sial dan malapetaka bagi banyak orang. Kantin tutup, Peternak rugi, dan beberapa orang dipecat imbas ""efisiensi anggaran"" (anaknya dapat makan siang, orang tuanya pada nganggur).",makan bergizi gratis yang membawa sial dan malapetaka bagi banyak orang kantin tutup peternak rugi dan beberapa orang dipecat imbas efisiensi anggaran anaknya dapat makan siang orang tuanya pada nganggur,makan bergizi gratis yang membawa sial dan malapetaka bagi banyak orang kantin tutup peternak rugi dan beberapa orang dipecat imbas efisiensi anggaran anaknya dapat makan siang orang tuanya pada nganggur,makan bergizi gratis membawa sial malapetaka orang kantin tutup peternak rugi orang dipecat imbas efisiensi anggaran anaknya makan siang orang tuanya nganggur,makan gizi gratis bawa sial malapetaka orang kantin tutup ternak rugi orang pecat imbas efisiensi anggar anak makan siang orang tua nganggur,"['makan', 'gizi', 'gratis', 'bawa', 'sial', 'malapetaka', 'orang', 'kantin', 'tutup', 'ternak', 'rugi', 'orang', 'pecat', 'imbas', 'efisiensi', 'anggar', 'anak', 'makan', 'siang', 'orang', 'tua', 'nganggur']",negatif,"[3.3754316973499954e-05, 0.00017353895236738026, 0.999792754650116]",2025-02-13
2025-02-13 07:08:30+00:00,"Agak serius neh gw kalo udah dapat makan bergizi gratis gini. Maksud gw, kalo udah makan siang.   Apalagi soal Deddy Corbuzier dari tukang sulap bisa menyulap nasibnya jadi letkol terus sampe jadi stafsus kementerian pertahanan lagi. Keren kan? https://t.co/qoKjmj0O8y",agak serius neh gw kalo udah dapat makan bergizi gratis gini maksud gw kalo udah makan siang apalagi soal deddy corbuzier dari tukang sulap bisa menyulap nasibnya jadi letkol terus sampe jadi stafsus kementerian pertahanan lagi keren kan,agak serius nih gue kalo sudah dapat makan bergizi gratis begini maksud gue kalo sudah makan siang apalagi soal deddy corbuzier dari tukang sulap bisa menyulap nasibnya jadi letkol terus sampai jadi stafsus kementerian pertahanan lagi keren kan,serius nih gue kalo makan bergizi gratis maksud gue kalo makan siang deddy corbuzier tukang sulap menyulap nasibnya letkol stafsus kementerian pertahanan keren,serius nih gue kalo makan gizi gratis maksud gue kalo makan siang deddy corbuzier tukang sulap sulap nasib letkol stafsus menteri tahan keren,"['serius', 'nih', 'gue', 'kalo', 'makan', 'gizi', 'gratis', 'maksud', 'gue', 'kalo', 'makan', 'siang', 'deddy', 'corbuzier', 'tukang', 'sulap', 'sulap', 'nasib', 'letkol', 'stafsus', 'menteri', 'tahan', 'keren']",positif,"[0.9865856170654297, 0.007146675605326891, 0.006267651915550232]",2025-02-13
2025-02-13 06:46:06+00:00,"Negara kita kaya akan sumber daya yang melimpah, kita nanem apapun bisa pak. Kenapa pemerintah gak memikirkan jangka panjang. Kenapa makan siang gratis tidak di bangun dari sistem paling dasar yaitu pemenuhan sumberdaya dalam menunjang makanan yg bergizi.",negara kita kaya akan sumber daya yang melimpah kita nanem apapun bisa pak kenapa pemerintah gak memikirkan jangka panjang kenapa makan siang gratis tidak di bangun dari sistem paling dasar yaitu pemenuhan sumberdaya dalam menunjang makanan yg bergizi,negara kita kayak akan sumber daya yang melimpah kita nanem apapun bisa pak kenapa pemerintah enggak memikirkan jangka panjang kenapa makan siang gratis tidak di bangun dari sistem paling dasar yaitu pemenuhan sumberdaya dalam menunjang makanan yang bergizi,negara kayak sumber daya melimpah nanem apapun pemerintah memikirkan jangka makan siang gratis bangun sistem dasar pemenuhan sumberdaya menunjang makanan bergizi,negara kayak sumber daya limpah nanem apa perintah pikir jangka makan siang gratis bangun sistem dasar penuh sumberdaya tunjang makan gizi,"['negara', 'kayak', 'sumber', 'daya', 'limpah', 'nanem', 'apa', 'perintah', 'pikir', 'jangka', 'makan', 'siang', 'gratis', 'bangun', 'sistem', 'dasar', 'penuh', 'sumberdaya', 'tunjang', 'makan', 'gizi']",negatif,"[0.0014490257017314434, 0.04299439117312431, 0.9555566310882568]",2025-02-13
2025-02-13 06:37:34+00:00,"@Ms_entj @normelpeople @tanyarlfes Makan siang gratis tu ga membuat stunting menurun anjirr, stunting tu dicegah dari sebelum kehamilan, selama kehamilan, dan 1000 hari pertamaa, bodoh bgt yg buat program gitu, dipikir ngasih makan gratis anak sekolahan (yang menunya juga kagak bergizi) bakal stunting turun? Mikir",makan siang gratis tu ga membuat stunting menurun anjirr stunting tu dicegah dari sebelum kehamilan selama kehamilan dan hari pertamaa bodoh bgt yg buat program gitu dipikir ngasih makan gratis anak sekolahan yang menunya juga kagak bergizi bakal stunting turun mikir,makan siang gratis itu enggak membuat stunting menurun anjir stunting itu dicegah dari sebelum kehamilan selama kehamilan dan hari pertamaa bodoh banget yang buat program begitu dipikir mengasih makan gratis anak sekolahan yang menunya juga tidak bergizi bakal stunting turun mikir,makan siang gratis stunting menurun anjir stunting dicegah kehamilan kehamilan pertamaa bodoh banget program dipikir mengasih makan gratis anak sekolahan menunya bergizi stunting turun mikir,makan siang gratis stunting turun anjir stunting cegah hamil hamil pertamaa bodoh banget program pikir asih makan gratis anak sekolah menu gizi stunting turun mikir,"['makan', 'siang', 'gratis', 'stunting', 'turun', 'anjir', 'stunting', 'cegah', 'hamil', 'hamil', 'pertamaa', 'bodoh', 'banget', 'program', 'pikir', 'asih', 'makan', 'gratis', 'anak', 'sekolah', 'menu', 'gizi', 'stunting', 'turun', 'mikir']",negatif,"[0.0002145961916539818, 0.00048505517770536244, 0.9993003606796265]",2025-02-13
